Date,BCHARTS/MTGOXUSD - High,BCHARTS/MTGOXUSD - Low,BCHARTS/MTGOXUSD - Volume (Currency),BCHARTS/MTGOXUSD - Weighted Price,BCHARTS/B7USD - High,BCHARTS/B7USD - Low,BCHARTS/B7USD - Volume (Currency),BCHARTS/B7USD - Weighted Price,BCHARTS/BCMBMUSD - High,BCHARTS/BCMBMUSD - Low,BCHARTS/BCMBMUSD - Volume (Currency),BCHARTS/BCMBMUSD - Weighted Price,BCHARTS/BCMLRUSD - High,BCHARTS/BCMLRUSD - Low,BCHARTS/BCMLRUSD - Volume (Currency),BCHARTS/BCMLRUSD - Weighted Price,BCHARTS/BCMMBUSD - High,BCHARTS/BCMMBUSD - Low,BCHARTS/BCMMBUSD - Volume (Currency),BCHARTS/BCMMBUSD - Weighted Price,BCHARTS/LYBITUSD - High,BCHARTS/LYBITUSD - Low,BCHARTS/LYBITUSD - Volume (Currency),BCHARTS/LYBITUSD - Weighted Price,BCHARTS/B2CUSD - High,BCHARTS/B2CUSD - Low,BCHARTS/B2CUSD - Volume (Currency),BCHARTS/B2CUSD - Weighted Price,BCHARTS/ANXHKUSD - High,BCHARTS/ANXHKUSD - Low,BCHARTS/ANXHKUSD - Volume (Currency),BCHARTS/ANXHKUSD - Weighted Price,BCHARTS/BITMEUSD - High,BCHARTS/BITMEUSD - Low,BCHARTS/BITMEUSD - Volume (Currency),BCHARTS/BITMEUSD - Weighted Price,BCHARTS/CRYPTOXUSD - High,BCHARTS/CRYPTOXUSD - Low,BCHARTS/CRYPTOXUSD - Volume (Currency),BCHARTS/CRYPTOXUSD - Weighted Price,BCHARTS/BITBOXUSD - High,BCHARTS/BITBOXUSD - Low,BCHARTS/BITBOXUSD - Volume (Currency),BCHARTS/BITBOXUSD - Weighted Price,BCHARTS/INTRSNGUSD - High,BCHARTS/INTRSNGUSD - Low,BCHARTS/INTRSNGUSD - Volume (Currency),BCHARTS/INTRSNGUSD - Weighted Price,BCHARTS/BTCEUSD - High,BCHARTS/BTCEUSD - Low,BCHARTS/BTCEUSD - Volume (Currency),BCHARTS/BTCEUSD - Weighted Price,BCHARTS/WEEXUSD - High,BCHARTS/WEEXUSD - Low,BCHARTS/WEEXUSD - Volume (Currency),BCHARTS/WEEXUSD - Weighted Price,BCHARTS/BITSTAMPUSD - High,BCHARTS/BITSTAMPUSD - Low,BCHARTS/BITSTAMPUSD - Volume (Currency),BCHARTS/BITSTAMPUSD - Weighted Price,BCHARTS/BCMPPUSD - High,BCHARTS/BCMPPUSD - Low,BCHARTS/BCMPPUSD - Volume (Currency),BCHARTS/BCMPPUSD - Weighted Price,BCHARTS/BITFLOORUSD - High,BCHARTS/BITFLOORUSD - Low,BCHARTS/BITFLOORUSD - Volume (Currency),BCHARTS/BITFLOORUSD - Weighted Price,BCHARTS/BTC24USD - High,BCHARTS/BTC24USD - Low,BCHARTS/BTC24USD - Volume (Currency),BCHARTS/BTC24USD - Weighted Price,BCHARTS/BTCEXUSD - High,BCHARTS/BTCEXUSD - Low,BCHARTS/BTCEXUSD - Volume (Currency),BCHARTS/BTCEXUSD - Weighted Price,BCHARTS/BTCTREEUSD - High,BCHARTS/BTCTREEUSD - Low,BCHARTS/BTCTREEUSD - Volume (Currency),BCHARTS/BTCTREEUSD - Weighted Price,BCHARTS/EXCHBUSD - High,BCHARTS/EXCHBUSD - Low,BCHARTS/EXCHBUSD - Volume (Currency),BCHARTS/EXCHBUSD - Weighted Price,BCHARTS/FBTCUSD - High,BCHARTS/FBTCUSD - Low,BCHARTS/FBTCUSD - Volume (Currency),BCHARTS/FBTCUSD - Weighted Price,BCHARTS/GLOBALUSD - High,BCHARTS/GLOBALUSD - Low,BCHARTS/GLOBALUSD - Volume (Currency),BCHARTS/GLOBALUSD - Weighted Price,BCHARTS/IMCEXUSD - High,BCHARTS/IMCEXUSD - Low,BCHARTS/IMCEXUSD - Volume (Currency),BCHARTS/IMCEXUSD - Weighted Price,BCHARTS/RUXUMUSD - High,BCHARTS/RUXUMUSD - Low,BCHARTS/RUXUMUSD - Volume (Currency),BCHARTS/RUXUMUSD - Weighted Price,BCHARTS/THLRUSD - High,BCHARTS/THLRUSD - Low,BCHARTS/THLRUSD - Volume (Currency),BCHARTS/THLRUSD - Weighted Price,BCHARTS/THUSD - High,BCHARTS/THUSD - Low,BCHARTS/THUSD - Volume (Currency),BCHARTS/THUSD - Weighted Price,BCHARTS/LOCALBTCUSD - High,BCHARTS/LOCALBTCUSD - Low,BCHARTS/LOCALBTCUSD - Volume (Currency),BCHARTS/LOCALBTCUSD - Weighted Price,BCHARTS/COTRUSD - High,BCHARTS/COTRUSD - Low,BCHARTS/COTRUSD - Volume (Currency),BCHARTS/COTRUSD - Weighted Price,BCHARTS/HITBTCUSD - High,BCHARTS/HITBTCUSD - Low,BCHARTS/HITBTCUSD - Volume (Currency),BCHARTS/HITBTCUSD - Weighted Price,BCHARTS/KRAKENUSD - High,BCHARTS/KRAKENUSD - Low,BCHARTS/KRAKENUSD - Volume (Currency),BCHARTS/KRAKENUSD - Weighted Price,BCHARTS/BITFINEXUSD - High,BCHARTS/BITFINEXUSD - Low,BCHARTS/BITFINEXUSD - Volume (Currency),BCHARTS/BITFINEXUSD - Weighted Price,BCHARTS/JUSTUSD - High,BCHARTS/JUSTUSD - Low,BCHARTS/JUSTUSD - Volume (Currency),BCHARTS/JUSTUSD - Weighted Price,BCHARTS/CBXUSD - High,BCHARTS/CBXUSD - Low,BCHARTS/CBXUSD - Volume (Currency),BCHARTS/CBXUSD - Weighted Price,BCHARTS/LAKEUSD - High,BCHARTS/LAKEUSD - Low,BCHARTS/LAKEUSD - Volume (Currency),BCHARTS/LAKEUSD - Weighted Price,BCHARTS/VCXUSD - High,BCHARTS/VCXUSD - Low,BCHARTS/VCXUSD - Volume (Currency),BCHARTS/VCXUSD - Weighted Price,BCHARTS/CRYTRUSD - High,BCHARTS/CRYTRUSD - Low,BCHARTS/CRYTRUSD - Volume (Currency),BCHARTS/CRYTRUSD - Weighted Price,BCHARTS/ROCKUSD - High,BCHARTS/ROCKUSD - Low,BCHARTS/ROCKUSD - Volume (Currency),BCHARTS/ROCKUSD - Weighted Price,BCHARTS/ICBITUSD - High,BCHARTS/ICBITUSD - Low,BCHARTS/ICBITUSD - Volume (Currency),BCHARTS/ICBITUSD - Weighted Price,BCHARTS/BITKONANUSD - High,BCHARTS/BITKONANUSD - Low,BCHARTS/BITKONANUSD - Volume (Currency),BCHARTS/BITKONANUSD - Weighted Price,BCHARTS/BITMARKETUSD - High,BCHARTS/BITMARKETUSD - Low,BCHARTS/BITMARKETUSD - Volume (Currency),BCHARTS/BITMARKETUSD - Weighted Price,BCHARTS/ITBITUSD - High,BCHARTS/ITBITUSD - Low,BCHARTS/ITBITUSD - Volume (Currency),BCHARTS/ITBITUSD - Weighted Price,BCHARTS/1COINUSD - High,BCHARTS/1COINUSD - Low,BCHARTS/1COINUSD - Volume (Currency),BCHARTS/1COINUSD - Weighted Price,BCHARTS/BITBAYUSD - High,BCHARTS/BITBAYUSD - Low,BCHARTS/BITBAYUSD - Volume (Currency),BCHARTS/BITBAYUSD - Weighted Price,BCHARTS/BITALOUSD - High,BCHARTS/BITALOUSD - Low,BCHARTS/BITALOUSD - Volume (Currency),BCHARTS/BITALOUSD - Weighted Price,BCHARTS/IBWTUSD - High,BCHARTS/IBWTUSD - Low,BCHARTS/IBWTUSD - Volume (Currency),BCHARTS/IBWTUSD - Weighted Price,BCHARTS/COINBASEUSD - High,BCHARTS/COINBASEUSD - Low,BCHARTS/COINBASEUSD - Volume (Currency),BCHARTS/COINBASEUSD - Weighted Price,BCHARTS/EXMOUSD - High,BCHARTS/EXMOUSD - Low,BCHARTS/EXMOUSD - Volume (Currency),BCHARTS/EXMOUSD - Weighted Price,BCHARTS/BITCUREXUSD - High,BCHARTS/BITCUREXUSD - Low,BCHARTS/BITCUREXUSD - Volume (Currency),BCHARTS/BITCUREXUSD - Weighted Price
2015-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.98,302.299,7781548.76036,320.78938674,,,,,369.02,320.0,15705858.6864,347.886499619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,243.42,1111355.19655,377.932592918,357.0,330.0,212.82582,344.378349515,384.99,336.08,122826.2192,357.115250334,360.0,314.0,63571.2726965,333.742208264,373.12,326.8,24912476.8542,349.805176884,,,,,406.03,315.0,3323.49886532,342.353979933,,,,,0.0,0.0,0.0,0.0,,,,,344.84,310.02,8067.4035,325.167412334,,,,,366.12,330.0,24899.2235948,362.56871628,,,,,369.65,324.07,5351147.1313,347.929032706,,,,,300.0,300.0,450.0,300.0,,,,,0.0,0.0,0.0,0.0,371.82,326.07,6872320.70858,347.964984487,,,,,,,,
2015-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.765,327.0,14859046.1712,362.074671536,,,,,420.77,360.4,30053087.8339,389.224260079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1893.94,250.54,1303303.63355,433.376254149,413.0,370.0,358.170000377,388.223436442,437.6,372.57,339194.3651,408.367784038,418.97,307.23,145834.555541,375.013238427,423.88,361.11,67276501.0869,391.618474249,,,,,407.0,313.01,4400.81737398,379.370914043,,,,,315.0,315.0,5.3619111,315.0,,,,,400.99,326.23,8336.468,370.509688889,,,,,425.0,370.16,25038.4365669,380.467528936,,,,,419.0,360.79,7251174.72641,387.483916287,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,422.3,362.07,15710110.6467,391.112473305,,,,,,,,
2015-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.2,371.625,22900978.0998,420.280106322,,,,,502.0,368.11,47199586.9182,445.450329692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2447.38,298.9,1198645.06839,500.319217365,475.0,400.0,696.25,411.982248521,519.39,385.65,509894.4746,468.119491205,489.99,368.48525,182594.750729,428.461186242,504.0,366.66,122290339.116,445.557774748,,,,,593.6,375.0,8028.05193656,424.696667555,,,,,0.0,0.0,0.0,0.0,,,,,483.58,370.41,21810.7979,415.522916746,,,,,507.45,376.0,20485.9926405,444.277283326,,,,,500.08,368.42,16737086.0071,446.94568144,,,,,0.0,0.0,0.0,0.0,,,,,500.0,500.0,0.5,500.0,499.99,368.15,22351416.5748,441.691645935,,,,,,,,
2015-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.998,363.0,12748520.7509,394.453352257,,,,,448.79,364.37,24185444.128,401.920386919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1186.94,288.69,1350269.73716,450.691660868,400.0,380.0,78.0,390.0,468.48,386.25,470573.125,417.834104349,438.71737,341.0,76195.1320699,392.911758717,449.95,370.0,63470290.8819,402.051820405,,,,,425.0,375.0,6646.97867105,412.088261203,,,,,0.0,0.0,0.0,0.0,,,,,459.99,356.8,15208.3578,398.960068206,,,,,432.55,375.0,17762.2582528,411.830500844,,,,,447.43,368.63,11553348.1105,406.104881478,,,,,0.0,0.0,0.0,0.0,,,,,,,,,450.0,366.66,10963146.2625,402.638915806,,,,,,,,
2015-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.0,336.0,9466737.08235,363.146277403,,,,,396.67,353.26,17530874.2175,373.374369513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1404.49,307.03,1055956.18669,432.93379868,380.0,375.0,454.5,378.75,413.82,369.05,354009.1072,390.028212637,390.0,346.34009,35613.779434,370.049829715,396.78,351.2,39710996.8438,372.432740617,,,,,385.0,355.01,7848.26892932,369.168349183,,,,,0.0,0.0,0.0,0.0,,,,,400.0,351.55,7120.0097,377.319009009,,,,,398.85,365.0,2113.77573856,381.859820585,,,,,395.72,352.47,7761255.78347,372.800096011,,,,,0.0,0.0,0.0,0.0,,,,,,,,,395.0,351.0,7458011.2453,372.226291001,,,,,,,,
2015-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.0,361.773,3761699.75212,372.044956286,,,,,392.82,371.07,10103834.2098,383.467662835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1488.1,302.66,682262.196721,448.042773822,390.0,390.0,39.0,390.0,408.31,373.8,203800.675,397.396215194,389.81,368.0,20346.7321973,378.876741366,392.23,371.32,13221547.3046,384.160658422,,,,,380.0,370.0,427.7912036,375.609892289,,,,,355.0,315.0,151.24118589,345.039935573,,,,,389.46,362.54,11553.3594,377.807697842,,,,,391.2,380.86,2160.786554,386.793406499,,,,,391.13,372.06,2700943.02463,382.444390674,,,,,0.0,0.0,0.0,0.0,,,,,,,,,392.0,371.43,3221018.15372,383.63153483,,,,,,,,
2015-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.5,358.7,2305443.57933,369.369983761,,,,,390.47,366.18,10459783.9963,381.117752668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1356.24,347.1,333107.457794,463.19163147,0.0,0.0,0.0,0.0,407.59,387.64,49112.1661,400.621307611,385.0,352.0,28486.5850436,372.085365749,390.33,365.56,11699366.7583,379.45627829,,,,,388.0,365.0,634.77218463,368.859950675,,,,,380.0,380.0,14.0968714,380.0,,,,,386.57,362.05,9186.9268,379.311593724,,,,,390.0,378.0,1047.02152,389.24180081,,,,,389.53,367.05,1300011.88645,381.386750162,,,,,0.0,0.0,0.0,0.0,,,,,,,,,389.0,363.58,2835899.45007,380.196582716,,,,,,,,
2015-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.899,354.1,4008693.62842,366.335525412,,,,,386.79,360.54,9765480.26476,376.537131494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1331.56,326.99,950367.875281,423.594529349,385.0,374.99,346.11881,376.625473341,399.99,370.07,111929.919,388.686040213,379.0,350.0,19447.5066236,367.296987958,388.99,360.0,14351557.0669,376.563131535,,,,,386.88,360.0,531.015502762,369.175116164,,,,,0.0,0.0,0.0,0.0,,,,,379.0,346.55,8272.7227,369.648020554,,,,,389.0,372.0,2752.03965536,375.511829147,,,,,387.75,361.64,3739659.03651,379.183175973,,,,,559.95,359.0,1216.92603678,372.396717367,,,,,,,,,386.96,360.8,4207463.34032,374.808136812,,,,,,,,
2015-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.0,327.957,6184399.8483,354.685814021,,,,,381.44,323.63,17451748.997,356.955120903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1886.79,267.28,1029421.02107,405.82303602,0.0,0.0,0.0,0.0,394.1,340.36,144457.9213,374.787051941,378.99,327.26001,42770.8503189,345.715964935,383.4,327.02,31319531.3149,353.963903264,,,,,388.0,321.25,1043.74188055,343.6032173,,,,,0.0,0.0,0.0,0.0,,,,,378.9,337.99,12541.0202,360.788843498,,,,,378.0,347.0,18484.5331783,376.643654888,,,,,380.5,325.64,3496288.77885,353.336558528,,,,,366.0,339.0,890.94090632,353.74899797,,,,,,,,,382.23,322.0,5897923.00299,353.27857405,,,,,,,,
2015-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.625,294.117,8921200.92174,315.048744077,,,,,341.41,294.0,16138605.4874,313.30826964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2212.39,270.27,552501.562277,369.743788875,314.0,314.0,471.0,314.0,354.88,313.13,340690.8966,328.674554874,341.0,300.0,43916.0408693,312.958629216,343.79,300.28,36947775.4928,315.751185212,,,,,330.0,280.0,1845.28591805,316.601415568,,,,,379.0,379.0,7.61378406,379.0,,,,,341.1,302.07,9289.7382,316.085001701,,,,,336.25,310.0,3407.2743009,322.395098862,,,,,340.9,299.17,4922594.06643,313.458903096,,,,,370.0,336.2,139.1021,338.860170524,,,,,,,,,341.75,293.32,5688605.46969,314.304294916,,,,,,,,
2015-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.85,309.352,5966703.64443,325.735529289,,,,,344.78,308.42,12327089.4267,326.593457057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633.99,246.98,933818.026854,364.035650968,335.0,325.0,99.0,330.0,359.24,318.78,299345.5385,340.839316945,341.0,301.56,59254.6719711,321.951552319,346.44,314.14,18939528.9371,330.903858578,,,,,345.0,330.0,236.018674482,335.104230157,,,,,375.0,275.0,3.2413,334.43045811,,,,,342.68,302.12,7975.2887,327.661820049,,,,,353.26,330.36,4306.466144,336.099432781,,,,,343.83,311.01,4372472.80664,326.589506759,,,,,0.0,0.0,0.0,0.0,,,,,,,,,344.99,312.24,5191417.89632,328.898231992,,,,,,,,
2015-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.0,324.005,2546117.9909,331.371671047,,,,,342.0,325.0,8239048.11008,334.058716076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1326.26,284.09,1071010.39948,367.729498569,330.0,330.0,33.0,330.0,357.05,339.17,270275.6478,347.411401211,340.1788,326.5,38186.3506395,332.40580025,343.75,326.22,10026918.494,334.949303457,,,,,371.99,331.5,339.848314191,361.583395845,,,,,0.0,0.0,0.0,0.0,,,,,339.71,326.56,9844.2901,333.704749153,,,,,340.0,328.33,6828.52518235,337.085947203,,,,,341.66,325.7,2938662.14398,333.571799395,,,,,0.0,0.0,0.0,0.0,,,,,,,,,343.0,325.0,3417389.36385,334.921068615,,,,,,,,
2015-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.569,324.399,1599720.01465,329.943696751,,,,,356.1,325.45,8596759.48718,335.439074437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.2,286.4,642630.422751,382.867498162,340.0,330.0,167.6,335.2,354.25,341.41,147382.8371,347.486294855,339.47,326.03001,17139.6704707,330.974356835,340.72,328.5,6793833.8217,334.266104801,,,,,347.99,280.0,1311.71831708,327.92957927,,,,,0.0,0.0,0.0,0.0,,,,,339.27,327.42,8457.2566,334.411095295,,,,,350.0,334.58,16284.4200039,336.731788466,,,,,345.09,328.74,1239802.81019,333.870827935,,,,,0.0,0.0,0.0,0.0,,,,,,,,,339.57,329.4,2009458.03648,334.424191144,,,,,,,,
2015-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.5,311.684,2305898.69303,320.226520248,,,,,334.99,314.6,8952296.30045,323.847436364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,267.02,406210.786074,381.108431358,333.0,329.0,265.2,331.5,348.15,329.83,188599.1769,339.341424485,333.73999,315.00001,23667.2367944,321.857494866,336.6,315.0,10235535.9347,323.938397869,,,,,347.99,330.0,354.3593,331.176915888,,,,,0.0,0.0,0.0,0.0,,,,,338.89,317.0,9947.6696,332.031695594,,,,,337.73,327.0,4716.30579382,333.881346553,,,,,334.91,315.95,1306853.19504,324.10155876,,,,,330.0,330.0,5.530008,330.0,,,,,,,,,336.46,319.89,2068553.83142,326.82175082,,,,,,,,
2015-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.818,310.0,2633535.45939,320.310365051,,,,,332.25,315.0,7220301.63287,324.598059809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1265.82,256.41,937385.5166,367.687567822,320.0,320.0,32.0,320.0,347.13,330.31,225182.358,336.283799767,330.0,315.70073,26978.2878741,324.98174215,335.0,315.2,8402423.79087,326.345560449,,,,,330.0,315.0,978.8205929,317.043842565,,,,,0.0,0.0,0.0,0.0,,,,,332.14,316.12,7823.121,323.00251858,,,,,342.99,324.32,958.402501386,331.493897974,,,,,332.2,315.89,1509407.26117,323.736300694,,,,,0.0,0.0,0.0,0.0,,,,,,,,,334.1,316.12,2375734.18123,325.648397096,,,,,,,,
2015-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.0,325.488,2682314.57947,330.023874569,,,,,350.44,329.0,9324687.15739,336.404495189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.75,298.57,1021085.87438,376.918574523,338.0,288.63,110.213229363,331.839969852,353.1,343.29,191194.7617,349.552556265,336.88999,329.65,29048.9047994,332.25770493,342.5,331.05,9136134.93007,336.283225041,,,,,330.0,330.0,91.9660764,330.0,,,,,380.001292,380.001292,4.17972921103,380.001292,,,,,337.0,322.71,8446.2448,333.579968404,,,,,343.01,331.9,19515.5949633,342.491494844,,,,,343.09,327.27,1279710.87922,335.62250199,,,,,0.0,0.0,0.0,0.0,,,,,,,,,340.72,330.1,2441163.31446,336.13463304,,,,,,,,
2015-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.301,326.046,1899530.12531,330.391869499,,,,,337.89,330.28,9115915.94042,334.503247229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1170.57,248.96,1020970.862,380.18717063,0.0,0.0,0.0,0.0,351.71,344.15,144232.399,348.219215355,334.74999,326.00001,19693.7792275,330.147433739,338.99,327.91,5222522.72877,334.229939597,,,,,340.0,332.0,61.3538464,337.797708031,,,,,0.0,0.0,0.0,0.0,,,,,336.59,326.34,6935.6123,330.897533397,,,,,344.99,337.2,2418.39487367,340.802362843,,,,,336.99,329.08,709849.300118,334.080294711,,,,,399.95,325.0,421.406328985,330.696041136,,,,,,,,,338.0,330.0,1740901.29221,334.511444007,,,,,,,,
2015-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.537,320.43,2439668.3903,326.031587101,,,,,336.48,324.92,8937135.62207,331.994653512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1644.44,268.25,977349.068187,371.855030536,335.0,291.19,13.4161110172,317.293937839,349.97,335.88,92291.6905,345.95977996,332.70988,323.07088,15188.7628072,329.716226184,336.57,324.02,6235704.00139,329.364140553,,,,,351.99,325.01,24018.08663,344.047777901,,,,,0.0,0.0,0.0,0.0,,,,,332.7,323.39,6007.5248,329.902515102,,,,,340.0,329.02,14714.5614716,334.515729361,,,,,334.67,324.97,1105366.70745,329.746102605,,,,,335.95,318.0,483.083318265,322.263104433,,,,,,,,,336.38,324.9,2219098.67892,330.188822981,,,,,,,,
2015-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.0,308.87,2377250.16343,317.434871549,,,,,327.73,310.0,6794004.84698,318.912846624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1269.04,275.36,773952.415052,359.378541067,0.0,0.0,0.0,0.0,337.17,324.45,54493.6378,331.752330452,323.07088,310.0,25133.6703606,318.370962604,326.77,309.46,9611131.4791,318.671359864,,,,,345.0,318.0,3782.57733872,319.548377756,,,,,380.001292,275.0,0.712974289104,331.221563677,,,,,330.38,310.95,6555.9545,320.898409202,,,,,333.0,322.0,3999.53900282,324.875896917,,,,,326.74,311.24,1894019.23276,318.753074995,,,,,390.0,350.0,1509.94375,369.857624005,,,,,,,,,327.04,311.23,2981507.26958,319.7518574,,,,,,,,
2015-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.0,317.5,1184381.12369,323.047155272,,,,,328.94,318.52,1666609.81892,324.916171135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1137.92,288.26,565721.15208,366.536496379,0.0,0.0,0.0,0.0,335.52,324.99,6519.9934,331.132219401,324.37,319.97584,1474.16152076,322.427585699,329.35,318.95,3412362.29284,325.642645081,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,325.0,317.53,7627.1415,323.73266129,,,,,332.0,327.12,2367.26251688,330.729671591,,,,,328.02,318.78,796520.130303,324.484201422,,,,,0.0,0.0,0.0,0.0,,,,,,,,,328.0,316.33,1659342.63484,323.713610792,,,,,,,,
2015-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.0,315.01,1496150.43709,319.932736641,,,,,326.6,320.13,1312398.59633,323.074847304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1142.2,225.61,290630.709428,389.050014321,0.0,0.0,0.0,0.0,337.62,327.52,58430.4926,334.94120149,325.0,319.03328,11885.9364296,324.197174069,327.85,320.36,2282174.76321,323.625055671,,,,,0.0,0.0,0.0,0.0,,,,,280.000672,280.000672,0.16397959355,280.000672,,,,,325.0,318.47,6594.368,323.094953454,,,,,329.0,325.0,748.88200425,325.001301946,,,,,326.83,321.26,234290.316711,324.357749558,,,,,0.0,0.0,0.0,0.0,,,,,,,,,327.0,321.0,1110238.05466,324.045586579,,,,,,,,
2015-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.0,317.0,1768539.73992,320.197403024,,,,,326.09,320.39,1649850.43544,323.401334535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1037.04,290.36,799213.776261,360.934701914,0.0,0.0,0.0,0.0,337.21,326.66,124504.9743,334.906860071,323.5,319.0,22165.8978279,321.775396893,327.5,320.9,2519664.1122,324.044415589,,,,,332.0,320.0,209.976496,321.101041088,,,,,0.0,0.0,0.0,0.0,,,,,324.67,319.32,5565.1756,322.431958285,,,,,327.0,322.0,4356.32064645,323.555249081,,,,,325.99,321.2,814532.779577,323.729781197,,,,,0.0,0.0,0.0,0.0,,,,,,,,,326.0,322.0,1553496.47655,323.822890051,,,,,,,,
2015-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.338,314.9,1909157.30049,318.152482018,,,,,323.5,317.0,2774792.55142,320.82165306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,241.09,899683.104009,364.793784453,0.0,0.0,0.0,0.0,335.13,327.02,80149.4788,332.418725063,325.0,316.01323,112951.914555,323.158463781,323.77,315.55,3083574.96457,320.604242193,,,,,320.0,320.0,129.943504,320.0,,,,,0.0,0.0,0.0,0.0,,,,,325.49,317.09,8062.2172,322.102165402,,,,,330.0,320.86,9494.25397037,323.482023845,,,,,322.95,317.2,987769.684203,320.787879017,,,,,325.17,311.0,924.250719104,314.618824776,,,,,,,,,323.17,318.0,1681712.77348,321.262332509,,,,,,,,
